id_venda,id_cliente,id_produto,id_vendedor,id_data,quantidade,preco_unitario,custo_unitario,canal_venda
11958,519,102,8,20240121,134,146.87,97.81,Atacado
11959,480,381,47,20240530,112,80.31,53.8,Varejo
11960,59,29,42,20240408,90,121.19,85.61,Atacado
11961,460,160,9,20240731,10,104.01,65.66,Varejo
11962,15,486,11,20240629,56,79.76,55.98,Atacado
11963,534,295,7,20240214,293,11.98,7.26,Varejo
11964,455,3,88,20240328,45,104.21,89.64,Exportação
11965,490,360,34,20240807,326,10.69,7.19,Atacado
11966,451,473,33,20240627,112,87.03,63.81,Varejo
11967,556,452,9,20240612,90,59.28,44.17,Varejo
11968,136,443,60,20240829,101,76.71,51.63,Atacado
11969,229,201,81,20241006,10,83.56,47.42,Varejo
11970,566,4,94,20240317,90,123.17,87.07,Varejo
11971,45,405,10,20240219,101,83.52,56.94,Atacado
11972,187,166,49,20241112,8,93.02,71.46,Varejo
11973,303,494,7,20241210,90,82.36,54.87,Atacado
11974,36,214,85,20241003,10,80.69,56.78,Atacado
11975,217,360,41,20240509,349,11.66,7.42,Varejo
11976,534,478,80,20240610,78,81.33,58.35,Atacado
11977,84,169,90,20240222,16,81.94,65.68,Varejo
11978,270,260,87,20240725,502,9.53,7.08,Exportação
11979,53,373,1,20240706,11,70.9,54.59,Atacado
11980,579,100,90,20240808,45,140.18,94.53,Atacado
11981,145,98,35,20241130,90,145.0,105.1,Atacado
11982,268,413,11,20241014,146,82.91,51.74,Varejo
11983,340,175,78,20240411,8,89.77,68.6,Atacado
11984,15,205,51,20240122,7,78.64,45.95,Atacado
11985,220,42,77,20240901,90,143.25,91.27,Atacado
11986,488,17,76,20240205,179,115.02,94.82,Exportação
11987,518,54,25,20240705,90,124.17,102.87,Atacado
11988,406,259,93,20240302,172,10.55,6.91,Atacado
11989,351,297,43,20240718,316,12.88,8.76,Atacado
11990,278,119,65,20241222,45,122.12,112.51,Varejo
11991,5,217,51,20240709,3,75.85,56.04,Atacado
11992,434,14,63,20240614,90,107.79,78.7,Atacado
11993,335,217,6,20241017,3,80.98,54.32,Exportação
11994,260,98,27,20240424,45,125.49,112.18,Atacado
11995,221,146,28,20240601,4,84.22,50.03,Varejo
11996,529,54,92,20241229,45,133.35,116.33,Varejo
11997,99,390,68,20240310,45,68.89,48.23,Atacado
11998,546,89,69,20241015,134,122.4,102.37,Atacado
11999,258,27,50,20240106,90,113.31,83.9,Varejo
12000,393,169,32,20241209,7,81.9,56.48,Atacado
12001,122,67,77,20240111,134,96.88,74.16,Varejo
12002,368,407,14,20240804,168,90.26,62.81,Varejo
12003,204,442,86,20240114,34,72.22,54.03,Atacado
12004,296,447,46,20241001,67,77.76,52.27,Varejo
12005,555,142,39,20241220,10,85.97,55.42,Varejo
12006,466,218,75,20241206,4,97.34,69.73,Atacado
12007,33,130,56,20241104,7,77.48,56.41,Varejo
12008,299,218,24,20240924,4,84.44,66.37,Varejo
12009,47,71,67,20240501,45,106.66,94.4,Atacado
12010,370,160,32,20240305,7,94.69,72.56,Atacado
12011,99,348,25,20240911,363,10.46,8.22,Varejo
12012,501,247,65,20240609,10,98.16,77.78,Atacado
12013,62,81,33,20240621,45,121.46,88.42,Atacado
12014,494,188,61,20240204,15,86.8,51.85,Varejo
12015,521,59,99,20240221,90,127.31,86.65,Atacado
12016,60,74,41,20240531,90,122.53,95.49,Varejo
12017,226,245,47,20240428,6,86.96,75.04,Atacado
12018,400,51,44,20241204,45,145.99,121.76,Varejo
12019,167,478,20,20240428,67,82.67,44.57,Atacado
12020,262,180,1,20241006,8,89.96,68.45,Varejo
12021,582,60,81,20240829,90,147.81,100.01,Atacado
12022,21,178,32,20240712,7,101.37,64.08,Atacado
12023,179,486,2,20240705,56,80.31,53.38,Atacado
12024,396,99,97,20241202,90,131.14,95.29,Varejo
12025,384,54,68,20240421,90,135.9,104.67,Atacado
12026,470,245,73,20240914,9,82.67,70.36,Varejo
12027,430,166,10,20241022,1,95.82,65.79,Atacado
12028,87,325,31,20241118,295,10.27,5.54,Atacado
12029,404,74,88,20241226,45,108.38,88.48,Atacado
12030,433,134,57,20240905,12,82.02,57.97,Atacado
12031,274,388,46,20241102,146,67.6,46.9,Exportação
12032,48,423,33,20241030,123,89.39,60.87,Varejo
12033,521,281,90,20240412,522,10.98,7.13,Atacado
12034,168,309,98,20241103,332,10.8,7.21,Atacado
12035,430,490,21,20240316,101,82.6,60.96,Atacado
12036,587,74,63,20240510,45,108.96,84.05,Varejo
12037,600,62,32,20240112,45,109.45,89.64,Atacado
12038,90,278,39,20241019,376,9.86,6.39,Varejo
12039,584,473,24,20241126,123,81.41,51.17,Atacado
12040,484,178,70,20240226,10,95.57,63.37,Atacado
12041,273,443,63,20240428,101,92.01,53.75,Atacado
12042,119,237,89,20240728,1,101.14,73.88,Atacado
12043,79,338,12,20240208,449,9.92,5.84,Atacado
12044,448,356,8,20240616,285,10.33,7.33,Exportação
12045,418,275,57,20240504,366,11.08,6.99,Varejo
12046,289,206,5,20240109,10,92.79,50.98,Varejo
12047,125,75,33,20240830,90,103.32,100.12,Varejo
12048,599,221,35,20240709,9,88.15,63.9,Exportação
12049,495,379,50,20241102,90,69.85,43.4,Exportação
12050,64,133,84,20240514,7,83.37,55.14,Varejo
12051,33,203,84,20240518,7,71.43,49.98,Varejo
12052,569,214,31,20240914,12,78.41,54.48,Atacado
12053,211,71,39,20241206,45,119.43,83.4,Atacado
12054,130,243,80,20240407,10,104.19,65.99,Varejo
12055,152,148,6,20240503,7,84.63,56.75,Varejo
12056,58,247,76,20240304,9,95.14,66.7,Atacado
12057,525,374,36,20241101,67,70.18,54.88,Atacado
12058,236,410,24,20240221,123,73.94,49.08,Varejo
12059,491,464,69,20241101,90,66.7,49.18,Varejo
12060,76,195,93,20240517,4,74.37,48.76,Varejo
12061,406,365,91,20240118,485,11.74,7.72,Atacado
12062,533,376,27,20240218,11,66.29,39.77,Atacado
12063,441,268,48,20240614,249,10.34,6.91,Varejo
12064,53,430,44,20241218,78,87.19,56.55,Atacado
12065,293,103,7,20240417,90,120.0,103.84,Atacado
12066,204,71,56,20240721,45,123.04,93.87,Atacado
12067,361,155,59,20240321,10,84.66,67.52,Atacado
12068,117,464,96,20241213,56,62.45,41.17,Varejo
12069,271,360,47,20240523,451,12.43,7.14,Varejo
12070,78,222,64,20240519,13,95.57,77.11,Varejo
12071,558,229,80,20241023,6,98.97,64.19,Atacado
12072,28,325,45,20240720,376,10.21,7.0,Varejo
12073,114,112,63,20240320,90,143.26,111.71,Exportação
12074,415,459,81,20240519,67,50.51,52.7,Varejo
12075,313,448,55,20241105,90,77.11,56.05,Atacado
12076,153,239,62,20240123,13,85.5,65.74,Varejo
12077,536,317,27,20240809,159,11.81,7.64,Atacado
12078,260,484,94,20240221,34,81.16,60.23,Varejo
12079,362,123,84,20240513,90,154.83,104.41,Atacado
12080,544,123,3,20240420,45,145.08,89.9,Atacado
12081,256,67,60,20241109,45,101.4,77.6,Atacado
12082,45,359,2,20241222,428,10.69,6.24,Atacado
12083,385,116,9,20241020,45,132.08,91.87,Varejo
12084,135,233,28,20240904,7,89.17,61.17,Varejo
12085,139,221,41,20240521,7,95.59,52.95,Varejo
12086,19,410,15,20241226,78,78.03,55.93,Atacado
12087,481,146,56,20241129,5,79.43,51.37,Atacado
12088,363,377,68,20240420,123,62.94,43.23,Varejo
12089,600,99,46,20240705,90,134.93,111.42,Atacado
12090,529,411,65,20240613,90,99.91,62.99,Atacado
12091,584,319,72,20240208,473,9.93,6.11,Varejo
12092,417,281,50,20241011,540,11.01,7.55,Atacado
12093,237,244,53,20241114,4,94.26,69.05,Varejo
12094,410,348,75,20240319,264,11.83,7.66,Atacado
12095,138,414,87,20240322,179,74.31,54.81,Varejo
12096,136,63,44,20241226,45,108.6,86.09,Varejo
12097,187,53,65,20241120,134,119.61,96.08,Varejo
12098,398,66,86,20240201,90,110.54,82.28,Atacado
12099,177,358,53,20241111,163,11.37,7.21,Atacado
12100,163,389,7,20240406,22,71.5,49.53,Atacado
12101,456,142,34,20241223,16,77.47,49.56,Varejo
12102,379,54,71,20240429,90,145.08,109.54,Atacado
12103,120,366,62,20240919,355,11.26,7.09,Atacado
12104,290,491,95,20240229,90,79.31,55.8,Atacado
12105,167,381,98,20240415,134,74.53,52.49,Atacado
12106,7,180,67,20240928,1,94.34,70.48,Atacado
12107,272,222,88,20240901,10,106.57,71.48,Atacado
12108,300,353,15,20241115,279,12.2,7.14,Varejo
12109,166,214,30,20241104,10,75.88,55.7,Atacado
12110,123,406,49,20240731,11,73.91,55.21,Atacado
12111,234,238,72,20240305,7,87.39,59.32,Varejo
12112,219,33,57,20240916,45,127.37,94.34,Atacado
12113,110,29,72,20241026,45,120.13,89.19,Varejo
12114,223,109,19,20240910,45,134.22,95.52,Atacado
12115,203,130,9,20240331,7,77.46,54.73,Atacado
12116,220,182,76,20240220,8,99.46,61.95,Varejo
12117,412,165,38,20240301,11,81.0,66.56,Varejo
12118,525,462,12,20240110,34,69.98,39.91,Varejo
12119,369,323,38,20240227,384,10.1,6.7,Atacado
12120,48,467,39,20241212,157,87.64,56.89,Atacado
12121,592,275,27,20240212,328,11.12,5.95,Varejo
12122,45,281,45,20240418,467,11.86,8.01,Atacado
12123,14,297,74,20241015,284,13.61,8.76,Atacado
12124,388,221,37,20240403,14,95.35,61.25,Atacado
12125,197,490,78,20240501,146,90.15,57.26,Varejo
12126,137,396,46,20240908,67,69.16,49.19,Varejo
12127,580,172,52,20240128,13,107.53,53.72,Atacado
12128,338,490,77,20240425,101,84.79,55.76,Varejo
12129,154,237,5,20241021,9,101.66,64.42,Atacado
12130,282,260,28,20240920,484,10.74,6.72,Atacado
12131,540,75,36,20241106,90,131.0,85.64,Atacado
12132,471,299,20,20240821,199,13.2,8.6,Atacado
12133,190,372,69,20240930,396,10.76,6.47,Atacado
12134,71,419,63,20241028,67,91.8,53.54,Atacado
12135,288,467,54,20241105,11,74.07,57.5,Atacado
12136,486,323,100,20240124,371,9.44,5.61,Exportação
12137,1,484,14,20241103,112,85.58,56.0,Exportação
12138,345,389,75,20240907,78,69.5,54.51,Atacado
12139,496,103,45,20240318,90,120.51,93.56,Atacado
12140,344,130,49,20240514,7,77.02,60.42,Atacado
12141,234,114,87,20241011,90,133.6,108.32,Varejo
12142,533,354,17,20241005,262,10.57,6.44,Varejo
12143,501,323,96,20240630,275,9.33,6.18,Atacado
12144,421,365,96,20241014,289,10.69,7.27,Exportação
12145,200,301,61,20241103,19,10.94,7.45,Varejo
12146,566,174,76,20240111,13,99.81,66.82,Varejo
12147,445,178,90,20240825,4,104.04,70.94,Varejo
12148,360,59,10,20240314,90,118.95,97.12,Exportação
12149,355,250,58,20240530,540,8.65,5.9,Varejo
12150,249,155,65,20241015,12,84.62,56.4,Atacado
12151,244,245,55,20241216,11,97.53,69.09,Varejo
12152,122,178,17,20241222,8,103.44,62.04,Varejo
12153,566,103,95,20240122,45,132.88,109.97,Atacado
12154,531,61,93,20240529,90,142.13,112.85,Atacado
12155,596,61,32,20240827,269,130.3,94.99,Atacado
12156,240,254,47,20240512,314,10.91,5.79,Atacado
12157,191,457,27,20241011,123,86.94,53.76,Atacado
12158,468,254,19,20240612,320,11.76,7.04,Atacado
12159,516,185,90,20240418,8,85.73,68.58,Varejo
12160,503,264,16,20240615,282,9.69,5.8,Atacado
12161,296,57,60,20240415,90,125.91,90.81,Atacado
12162,506,164,41,20240418,18,81.36,60.09,Atacado
12163,557,363,52,20240518,287,11.28,7.12,Varejo
12164,376,494,22,20240208,34,91.02,50.44,Atacado
12165,252,245,61,20241011,6,95.65,67.38,Atacado
12166,166,484,3,20240615,134,93.62,47.2,Atacado
12167,121,38,1,20240617,90,155.98,106.01,Varejo
12168,349,238,82,20240529,10,94.26,59.14,Atacado
12169,177,149,81,20241221,7,76.82,52.05,Varejo
12170,511,294,47,20241112,267,10.79,7.93,Varejo
12171,509,355,48,20240108,202,12.01,8.13,Varejo
12172,264,341,73,20241115,372,9.97,6.89,Varejo
12173,283,302,64,20241210,135,11.54,8.65,Atacado
12174,260,417,10,20240730,22,83.2,54.86,Varejo
12175,116,362,52,20240516,344,12.8,7.5,Varejo
12176,90,213,67,20241225,15,65.73,58.69,Varejo
12177,46,254,31,20240511,159,11.18,7.2,Varejo
12178,426,246,43,20241212,7,87.17,60.55,Atacado
12179,142,123,93,20241123,90,133.72,108.96,Varejo
12180,535,244,47,20240327,7,87.15,61.49,Atacado
12181,486,323,68,20240705,134,9.33,6.18,Exportação
12182,174,53,59,20240325,90,136.49,96.94,Atacado
12183,106,373,47,20240829,258,64.83,50.92,Atacado
12184,541,462,87,20240214,56,70.67,44.91,Varejo
12185,313,109,70,20241111,90,122.26,114.75,Atacado
12186,255,38,35,20240614,45,124.53,119.79,Atacado
12187,91,281,59,20240130,382,10.68,6.77,Atacado
12188,165,155,58,20240113,4,88.91,57.47,Atacado
12189,5,123,37,20240109,90,136.29,99.66,Atacado
12190,518,109,26,20240211,45,134.0,104.26,Atacado
12191,307,119,84,20241123,45,99.6,90.8,Atacado
12192,327,495,54,20240220,112,82.75,49.32,Atacado
12193,401,418,21,20241003,90,75.26,52.74,Exportação
12194,16,471,74,20241201,90,77.71,55.85,Atacado
12195,196,95,53,20241005,45,132.2,91.42,Atacado
12196,553,452,78,20240314,101,70.06,46.06,Atacado
12197,12,206,72,20240725,20,85.55,58.77,Varejo
12198,464,67,63,20240522,45,99.11,77.26,Atacado
12199,98,217,32,20240811,5,74.84,50.82,Atacado
12200,140,414,97,20241203,56,76.57,49.64,Varejo
12201,283,151,19,20240410,4,82.61,51.32,Atacado
12202,287,56,69,20240824,45,139.63,100.16,Atacado
12203,494,142,96,20240102,5,76.48,63.2,Varejo
12204,139,361,47,20241009,313,12.66,7.37,Atacado
12205,262,452,64,20240311,22,62.08,47.79,Atacado
12206,92,447,37,20240501,11,72.54,50.84,Varejo
12207,503,194,8,20241031,2,70.44,55.65,Varejo
12208,115,240,9,20241031,10,90.27,59.66,Atacado
12209,93,370,100,20240524,199,11.26,6.15,Varejo
12210,322,81,72,20240916,45,123.23,92.01,Atacado
12211,427,31,55,20240914,45,90.0,89.38,Atacado
12212,187,419,11,20240304,11,72.4,61.32,Varejo
12213,170,443,49,20240324,101,74.66,55.96,Atacado
12214,268,278,55,20240401,191,9.3,7.03,Varejo
12215,222,151,32,20240703,4,87.76,53.65,Atacado
12216,320,75,51,20241218,134,120.69,89.36,Atacado
12217,11,494,80,20241101,157,78.31,56.12,Atacado
12218,389,61,68,20240510,45,132.09,106.28,Varejo
12219,390,275,40,20240322,496,10.24,6.47,Varejo
12220,536,222,70,20240624,12,112.45,68.29,Atacado
12221,118,352,94,20240626,380,12.59,9.17,Varejo
12222,19,16,75,20240103,45,98.16,80.41,Atacado
12223,596,114,56,20241025,90,122.13,106.81,Atacado
12224,169,169,95,20240429,9,87.79,60.75,Atacado
12225,545,491,53,20241203,34,76.11,55.02,Varejo
12226,461,100,18,20240911,90,132.64,101.88,Varejo
12227,574,147,24,20240525,13,76.66,52.8,Varejo
12228,462,366,87,20241128,361,11.71,7.49,Varejo
12229,453,100,45,20240310,45,138.32,105.53,Atacado
12230,518,425,50,20240107,56,74.64,53.71,Atacado
12231,467,471,33,20241012,78,90.92,63.93,Exportação
12232,461,83,49,20240203,134,106.35,79.09,Varejo
12233,552,472,56,20241024,67,93.97,54.35,Atacado
12234,412,165,25,20240609,3,91.98,61.63,Atacado
12235,65,203,10,20240415,11,65.88,49.49,Atacado
12236,367,203,17,20240513,3,70.67,53.13,Varejo
12237,14,314,77,20241227,208,9.28,6.7,Atacado
12238,487,35,95,20240215,134,111.81,86.41,Atacado
12239,476,41,46,20240525,45,133.28,107.81,Atacado
12240,305,348,15,20241214,322,11.57,9.0,Atacado
12241,381,490,43,20240325,67,84.35,57.22,Varejo
12242,545,16,37,20241214,134,111.42,83.92,Varejo
12243,451,365,67,20241013,345,9.52,8.13,Varejo
12244,179,195,31,20240115,7,68.13,54.51,Atacado
12245,91,241,28,20240831,10,87.94,60.58,Atacado
12246,593,410,27,20240414,90,81.07,51.93,Atacado
12247,460,218,55,20240408,10,95.35,65.91,Atacado
12248,203,32,80,20241017,90,122.66,110.17,Varejo
12249,472,473,95,20240921,168,78.75,61.33,Varejo
12250,74,121,47,20240412,134,117.05,100.17,Exportação
12251,389,23,84,20241021,45,110.06,84.82,Atacado
12252,530,351,98,20241013,276,14.53,9.18,Atacado
12253,337,116,12,20241127,45,137.23,107.21,Atacado
12254,45,372,76,20240528,308,11.59,7.31,Varejo
12255,522,172,55,20240810,7,95.31,64.21,Atacado
12256,558,95,72,20240921,90,135.12,99.5,Atacado
12257,230,491,38,20241016,34,79.36,51.39,Atacado
12258,202,147,18,20240910,8,75.0,52.32,Atacado
12259,469,166,77,20240104,10,107.82,69.77,Atacado
12260,10,134,3,20240313,8,75.96,56.3,Atacado
12261,488,4,99,20240810,45,124.19,81.24,Exportação
12262,549,413,57,20241216,90,84.24,59.53,Atacado
12263,244,185,66,20241109,6,86.52,54.33,Atacado
12264,296,130,64,20240903,12,76.05,52.88,Atacado
12265,44,53,4,20241120,45,136.84,100.34,Atacado
12266,184,329,100,20240924,281,9.78,6.35,Varejo
12267,194,114,65,20240715,45,148.42,93.0,Atacado
12268,49,354,61,20240105,273,8.54,7.23,Exportação
12269,167,33,27,20240905,90,122.35,93.8,Atacado
12270,564,494,55,20240426,146,79.52,52.43,Varejo
12271,523,233,67,20240307,6,94.16,73.43,Atacado
12272,89,140,8,20240915,7,81.34,54.13,Varejo
12273,216,472,56,20240316,90,75.55,52.53,Atacado
12274,418,81,62,20241017,45,115.03,87.96,Varejo
12275,138,405,40,20240912,45,86.84,51.82,Atacado
12276,175,112,11,20240725,45,121.51,98.1,Varejo
12277,11,354,93,20240206,293,10.34,7.07,Atacado
12278,394,319,3,20240909,215,9.49,6.1,Varejo
12279,598,285,52,20241107,435,11.73,7.4,Atacado
12280,591,254,83,20240308,228,10.97,7.0,Atacado
12281,256,418,75,20241031,56,75.51,55.53,Atacado
12282,570,60,2,20240111,269,134.51,95.81,Atacado
12283,259,33,28,20241128,45,116.48,73.88,Exportação
12284,502,180,56,20240504,7,95.09,65.06,Atacado
12285,215,206,67,20240810,9,85.35,56.97,Atacado
12286,445,59,47,20240527,90,125.88,97.41,Atacado
12287,108,363,31,20240912,328,10.74,6.57,Varejo
12288,233,479,70,20240114,157,82.67,60.46,Varejo
12289,494,119,49,20240907,45,116.17,108.45,Varejo
12290,551,33,55,20240926,90,123.26,94.84,Atacado
12291,114,182,39,20240530,4,96.0,68.51,Exportação
12292,581,314,91,20240521,579,9.8,6.65,Exportação
12293,160,374,63,20240516,134,83.78,53.64,Atacado
12294,24,222,61,20241122,12,103.01,75.48,Varejo
12295,555,278,59,20241012,400,9.62,6.21,Varejo
12296,368,17,13,20240407,134,93.14,101.68,Varejo
12297,533,244,6,20241221,7,95.63,68.65,Atacado
12298,456,119,99,20240526,45,136.53,93.2,Varejo
12299,146,245,72,20240229,13,87.1,64.52,Atacado
12300,454,19,83,20240301,45,98.74,89.81,Atacado
12301,281,158,98,20240428,12,91.45,67.15,Varejo
12302,386,62,16,20240303,45,111.07,81.11,Atacado
12303,275,452,40,20241207,134,58.97,46.63,Atacado
12304,573,281,56,20240410,246,12.36,8.16,Varejo
12305,355,133,100,20240505,13,78.24,55.34,Varejo
12306,547,342,91,20240822,324,9.91,7.32,Atacado
12307,280,356,73,20240408,349,13.78,8.55,Atacado
12308,473,165,45,20240402,10,91.1,66.45,Varejo
12309,149,381,14,20240201,45,75.24,50.1,Atacado
12310,564,293,42,20240801,261,13.9,8.12,Varejo
12311,202,27,93,20240308,45,111.73,82.98,Varejo
12312,369,372,46,20241230,287,10.31,7.05,Atacado
12313,81,486,41,20241123,90,75.4,48.79,Atacado
12314,431,314,17,20240713,158,8.51,6.4,Atacado
12315,366,379,25,20241115,179,70.92,44.42,Varejo
12316,209,126,42,20240720,5,87.29,56.25,Atacado
12317,381,166,62,20240417,7,120.91,69.43,Varejo
12318,14,285,13,20240702,363,12.5,8.29,Atacado
12319,336,116,97,20241227,90,133.3,101.9,Atacado
12320,439,57,44,20240607,90,109.49,86.82,Atacado
12321,87,169,38,20240529,2,78.78,57.29,Varejo
12322,517,459,78,20240130,34,69.04,52.48,Atacado
12323,493,21,67,20240917,90,123.04,82.6,Varejo
12324,45,443,82,20241224,78,77.72,54.62,Atacado
12325,323,389,39,20240821,34,72.88,54.34,Atacado
12326,466,458,84,20241101,56,60.57,39.47,Atacado
12327,101,304,39,20241211,315,11.42,8.2,Varejo
12328,150,52,84,20240307,45,150.51,113.59,Varejo
12329,355,487,94,20241230,123,84.94,53.65,Varejo
12330,503,95,4,20241023,45,120.44,86.76,Varejo
12331,240,481,31,20240429,11,92.27,62.36,Atacado
12332,123,409,69,20240508,101,100.44,54.05,Atacado
12333,329,57,1,20241212,45,114.77,96.83,Atacado
12334,491,103,66,20241203,134,126.64,98.68,Varejo
12335,501,27,95,20241024,45,114.46,86.9,Atacado
12336,237,351,12,20241103,328,14.72,8.98,Varejo
12337,192,342,58,20241113,223,11.19,6.96,Exportação
12338,156,241,88,20240131,11,100.52,60.42,Varejo
12339,250,409,100,20240612,123,80.63,61.18,Atacado
12340,163,342,29,20240308,303,11.65,7.23,Atacado
12341,256,354,30,20241212,593,11.22,5.9,Atacado
12342,587,457,68,20240311,22,88.87,51.52,Varejo
12343,341,173,9,20241130,7,79.58,60.21,Exportação
12344,375,309,46,20240716,395,11.32,6.59,Varejo
12345,371,102,24,20240215,45,138.14,99.58,Varejo
12346,541,379,32,20241125,101,68.82,51.1,Atacado
12347,90,180,90,20240819,12,86.53,65.25,Varejo
12348,549,236,95,20240720,13,105.26,72.83,Atacado
12349,355,249,69,20240429,308,9.64,6.87,Varejo
12350,254,201,11,20240607,5,69.76,54.26,Varejo
12351,171,66,60,20241128,45,101.29,86.99,Atacado
12352,567,282,40,20240620,516,10.19,6.8,Varejo
12353,453,456,23,20240429,134,73.28,55.3,Varejo
12354,577,419,72,20240425,34,76.28,59.5,Atacado
12355,581,239,70,20241231,5,87.9,58.48,Exportação
12356,280,319,60,20240823,158,10.03,6.21,Varejo
12357,406,59,9,20240730,45,140.72,87.66,Atacado
12358,462,491,8,20241228,45,71.35,53.13,Atacado
12359,310,373,47,20241229,90,70.03,50.44,Atacado
12360,363,362,17,20240203,308,12.78,8.78,Varejo
12361,164,98,66,20240526,269,138.96,102.83,Exportação
12362,478,178,44,20241030,7,92.79,70.6,Varejo
12363,351,296,97,20240714,192,12.21,7.56,Atacado
12364,395,205,20,20240804,4,74.05,54.47,Atacado
12365,73,462,53,20240419,45,64.56,53.6,Atacado
12366,565,29,86,20240908,134,116.49,91.67,Atacado
12367,339,81,42,20240927,90,120.67,86.32,Atacado
12368,520,178,65,20240726,7,90.43,73.8,Varejo
12369,169,133,34,20241005,7,77.85,60.82,Atacado
12370,51,262,72,20240622,222,9.91,6.38,Varejo
12371,573,165,85,20241013,10,104.83,72.79,Varejo
12372,225,352,96,20240911,285,12.23,7.95,Atacado
12373,584,90,44,20241111,45,104.62,88.72,Atacado
12374,134,363,95,20240904,53,11.27,7.65,Varejo
12375,422,142,4,20240627,11,86.46,56.58,Atacado
12376,207,100,7,20240414,90,142.61,106.71,Atacado
12377,389,67,89,20240818,45,100.47,74.43,Varejo
12378,104,201,81,20240118,9,72.72,44.39,Atacado
12379,492,361,18,20240319,486,11.25,7.79,Varejo
12380,168,446,3,20240528,56,69.26,44.98,Atacado
12381,102,33,11,20241026,90,129.82,104.43,Varejo
12382,64,90,18,20241122,45,117.51,79.0,Varejo
12383,207,471,4,20241202,22,100.75,59.62,Atacado
12384,433,15,91,20240701,90,110.73,77.07,Atacado
12385,142,409,65,20241120,11,82.68,70.23,Varejo
12386,242,236,41,20240515,9,95.78,70.72,Atacado
12387,172,165,55,20240403,11,103.69,69.86,Atacado
12388,187,82,38,20241009,45,115.54,87.89,Varejo
